duration_ms_x,explicit,id,name,popularity,track_number,artist,acousticness,analysis_url,danceability,duration_ms_y,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
201173,TRUE,2gGqKJWfWbToha2YmDxnnj,P.O.P.,50,10,Belly,0.105,https://api.spotify.com/v1/audio-analysis/2gGqKJWfWbToha2YmDxnnj,0.85,201173,0.51,0.000235,2,0.105,-9.098,1,0.205,87.801,4,https://api.spotify.com/v1/tracks/2gGqKJWfWbToha2YmDxnnj,audio_features,spotify:track:2gGqKJWfWbToha2YmDxnnj,0.442
184680,FALSE,4NOZKKJKMWhQCe5uyQNNG6,When I Get Older,52,1,Wild Party,0.00382,https://api.spotify.com/v1/audio-analysis/4NOZKKJKMWhQCe5uyQNNG6,0.552,184680,0.729,0,7,0.0995,-5.715,1,0.0396,95.117,4,https://api.spotify.com/v1/tracks/4NOZKKJKMWhQCe5uyQNNG6,audio_features,spotify:track:4NOZKKJKMWhQCe5uyQNNG6,0.572
203080,FALSE,3liiZRlJxa8GeLUgWMoIeu,"Once Upon a Dream - From ""Maleficent"" / Pop Version",57,1,Lana Del Rey,0.683,https://api.spotify.com/v1/audio-analysis/3liiZRlJxa8GeLUgWMoIeu,0.316,203080,0.273,0.0127,5,0.111,-16.541,1,0.0346,119.895,3,https://api.spotify.com/v1/tracks/3liiZRlJxa8GeLUgWMoIeu,audio_features,spotify:track:3liiZRlJxa8GeLUgWMoIeu,0.194
218554,FALSE,21UO2pCqQhBPPYjG425FQ4,I Knew You Were Trouble,55,3,We Came As Romans,0.00227,https://api.spotify.com/v1/audio-analysis/21UO2pCqQhBPPYjG425FQ4,0.56,218554,0.688,0,6,0.0596,-4.437,1,0.056,76.997,4,https://api.spotify.com/v1/tracks/21UO2pCqQhBPPYjG425FQ4,audio_features,spotify:track:21UO2pCqQhBPPYjG425FQ4,0.611
233146,TRUE,7zXfy6kN7tOn3jxNRX1jW1,Little Lion Man,55,2,Tonight Alive,0.00216,https://api.spotify.com/v1/audio-analysis/7zXfy6kN7tOn3jxNRX1jW1,0.583,233147,0.705,9.84E-05,6,0.0962,-4.066,1,0.0438,129.955,4,https://api.spotify.com/v1/tracks/7zXfy6kN7tOn3jxNRX1jW1,audio_features,spotify:track:7zXfy6kN7tOn3jxNRX1jW1,0.622
251266,FALSE,0C3n1NLI7VlqO0mbc6fPXK,100 In A 55,53,4,Pop Evil,0.00124,https://api.spotify.com/v1/audio-analysis/0C3n1NLI7VlqO0mbc6fPXK,0.492,251267,0.735,0,0,0.0971,-4.522,1,0.0314,145.886,4,https://api.spotify.com/v1/tracks/0C3n1NLI7VlqO0mbc6fPXK,audio_features,spotify:track:0C3n1NLI7VlqO0mbc6fPXK,0.416
205133,TRUE,1kEp3Po9RUPm11N5ITOUWx,Pop Bottles - Main,52,13,Birdman,0.0633,https://api.spotify.com/v1/audio-analysis/1kEp3Po9RUPm11N5ITOUWx,0.476,205133,0.823,0,9,0.624,-5.842,1,0.442,149.902,4,https://api.spotify.com/v1/tracks/1kEp3Po9RUPm11N5ITOUWx,audio_features,spotify:track:1kEp3Po9RUPm11N5ITOUWx,0.548
213437,TRUE,1lmZXJiHlLbA7tgoTXctwb,Pop Off (feat. Casanova),55,10,Cardi B,9.46E-05,https://api.spotify.com/v1/audio-analysis/1lmZXJiHlLbA7tgoTXctwb,0.549,213437,0.86,0.000438,9,0.208,-3.836,1,0.25,93.048,4,https://api.spotify.com/v1/tracks/1lmZXJiHlLbA7tgoTXctwb,audio_features,spotify:track:1lmZXJiHlLbA7tgoTXctwb,0.472
217440,FALSE,7h5vsnbygkp5EXbRgXQ77g,Lo-Fi Children,51,11,Wild Party,0.000361,https://api.spotify.com/v1/audio-analysis/7h5vsnbygkp5EXbRgXQ77g,0.54,217440,0.801,0.00035,5,0.292,-4.421,1,0.0399,83.993,4,https://api.spotify.com/v1/tracks/7h5vsnbygkp5EXbRgXQ77g,audio_features,spotify:track:7h5vsnbygkp5EXbRgXQ77g,0.543
183440,FALSE,0xQevbz2L13K1a4rWWXGy1,Stitches,54,1,State Champs,0.000739,https://api.spotify.com/v1/audio-analysis/0xQevbz2L13K1a4rWWXGy1,0.457,183440,0.883,7.98E-06,1,0.263,-4.374,1,0.0923,157.098,4,https://api.spotify.com/v1/tracks/0xQevbz2L13K1a4rWWXGy1,audio_features,spotify:track:0xQevbz2L13K1a4rWWXGy1,0.584
275306,FALSE,19fX6QoZKDumu1naIKU4Lc,Pop Out Revenge,51,2,Social Club Misfits,0.00262,https://api.spotify.com/v1/audio-analysis/19fX6QoZKDumu1naIKU4Lc,0.748,275307,0.733,0,4,0.252,-5.931,0,0.0406,139.975,4,https://api.spotify.com/v1/tracks/19fX6QoZKDumu1naIKU4Lc,audio_features,spotify:track:19fX6QoZKDumu1naIKU4Lc,0.263
208026,FALSE,2mlGPkAx4kwF8Df0GlScsC,Buttercup,53,1,Jack Stauber,0.723,https://api.spotify.com/v1/audio-analysis/2mlGPkAx4kwF8Df0GlScsC,0.705,208026,0.373,0.81,7,0.289,-9.066,1,0.0384,120.046,4,https://api.spotify.com/v1/tracks/2mlGPkAx4kwF8Df0GlScsC,audio_features,spotify:track:2mlGPkAx4kwF8Df0GlScsC,0.551
155337,TRUE,3VZQshi4COChhXaz7cLP02,I Love It (feat. Charli XCX) - Original Version,69,1,Icona Pop,0.00855,https://api.spotify.com/v1/audio-analysis/3VZQshi4COChhXaz7cLP02,0.714,155337,0.905,2.55E-05,8,0.146,-2.663,1,0.0289,125.927,4,https://api.spotify.com/v1/tracks/3VZQshi4COChhXaz7cLP02,audio_features,spotify:track:3VZQshi4COChhXaz7cLP02,0.838
217417,FALSE,6BkxPaEx2a10JGV4364hCh,Little Talks (Instrumental Version),57,9,The O'Neill Brothers Group,0.921,https://api.spotify.com/v1/audio-analysis/6BkxPaEx2a10JGV4364hCh,0.705,217417,0.258,0.943,1,0.127,-11.161,1,0.0363,101.967,4,https://api.spotify.com/v1/tracks/6BkxPaEx2a10JGV4364hCh,audio_features,spotify:track:6BkxPaEx2a10JGV4364hCh,0.239
247828,FALSE,2fGFaTDbE8aS4f31fM0XE4,POP 101,48,1,Marianas Trench,0.0581,https://api.spotify.com/v1/audio-analysis/2fGFaTDbE8aS4f31fM0XE4,0.756,247829,0.658,0,11,0.0674,-6.128,0,0.202,120.018,4,https://api.spotify.com/v1/tracks/2fGFaTDbE8aS4f31fM0XE4,audio_features,spotify:track:2fGFaTDbE8aS4f31fM0XE4,0.639
213108,FALSE,1HVLmKLkPyFbfO4IyLksG7,Chandelier (Instrumental Version),59,3,Steve Petrunak,0.959,https://api.spotify.com/v1/audio-analysis/1HVLmKLkPyFbfO4IyLksG7,0.375,213109,0.414,0.898,1,0.102,-7.26,1,0.0476,84.793,4,https://api.spotify.com/v1/tracks/1HVLmKLkPyFbfO4IyLksG7,audio_features,spotify:track:1HVLmKLkPyFbfO4IyLksG7,0.376
208133,FALSE,00sydAz6PeOxYzwG1dRIPi,Search and Destroy - Iggy Pop Mix,55,1,The Stooges,0.00353,https://api.spotify.com/v1/audio-analysis/00sydAz6PeOxYzwG1dRIPi,0.235,208133,0.977,0.00604,6,0.172,0.878,1,0.107,152.952,4,https://api.spotify.com/v1/tracks/00sydAz6PeOxYzwG1dRIPi,audio_features,spotify:track:00sydAz6PeOxYzwG1dRIPi,0.241
193750,FALSE,7e76Bi8NvRf9phpkAOL2Of,Time Is Cold (Pop Version),49,1,Jeffrey East,0.637,https://api.spotify.com/v1/audio-analysis/7e76Bi8NvRf9phpkAOL2Of,0.544,193750,0.413,0,7,0.0926,-8.888,0,0.0308,143.994,4,https://api.spotify.com/v1/tracks/7e76Bi8NvRf9phpkAOL2Of,audio_features,spotify:track:7e76Bi8NvRf9phpkAOL2Of,0.196
144440,FALSE,59v1okflZrEkeb9JrxfJvX,I Won't Hurt You,58,2,The West Coast Pop Art Experimental Band,0.97,https://api.spotify.com/v1/audio-analysis/59v1okflZrEkeb9JrxfJvX,0.461,144440,0.0972,0.114,9,0.112,-26.134,1,0.0402,130.691,4,https://api.spotify.com/v1/tracks/59v1okflZrEkeb9JrxfJvX,audio_features,spotify:track:59v1okflZrEkeb9JrxfJvX,0.774
223477,FALSE,1ZqYhYRDzSuuIypKZXaFZT,Young & Beautiful (Instrumental Version),56,2,The O'Neill Brothers Group,0.987,https://api.spotify.com/v1/audio-analysis/1ZqYhYRDzSuuIypKZXaFZT,0.497,223478,0.174,0.917,11,0.147,-14.468,0,0.0332,115.485,4,https://api.spotify.com/v1/tracks/1ZqYhYRDzSuuIypKZXaFZT,audio_features,spotify:track:1ZqYhYRDzSuuIypKZXaFZT,0.128
203273,FALSE,2mVFo8BJ6ZPh82QAOpCUbT,Be Legendary,48,5,Pop Evil,4.81E-05,https://api.spotify.com/v1/audio-analysis/2mVFo8BJ6ZPh82QAOpCUbT,0.547,203274,0.944,0.0451,4,0.195,-3.304,0,0.0507,93.966,4,https://api.spotify.com/v1/tracks/2mVFo8BJ6ZPh82QAOpCUbT,audio_features,spotify:track:2mVFo8BJ6ZPh82QAOpCUbT,0.364
216333,FALSE,1haQRuZnoggW6U6l5jFIj9,Reflection - Pop Version,50,12,Christina Aguilera,0.284,https://api.spotify.com/v1/audio-analysis/1haQRuZnoggW6U6l5jFIj9,0.506,216333,0.232,0,8,0.101,-18.456,1,0.0291,95.776,4,https://api.spotify.com/v1/tracks/1haQRuZnoggW6U6l5jFIj9,audio_features,spotify:track:1haQRuZnoggW6U6l5jFIj9,0.19
218253,TRUE,1qZuf7zgRHKgfSijGm2CTy,Femmebot (feat. Dorian Electra and Mykki Blanco),55,6,Charli XCX,0.0984,https://api.spotify.com/v1/audio-analysis/1qZuf7zgRHKgfSijGm2CTy,0.742,218253,0.656,0,11,0.114,-6.409,0,0.0744,129.946,4,https://api.spotify.com/v1/tracks/1qZuf7zgRHKgfSijGm2CTy,audio_features,spotify:track:1qZuf7zgRHKgfSijGm2CTy,0.874
207253,FALSE,3YQ9M5SWEh2Atfy1Al6OBk,Thatâ€™s What I Like,52,2,Dance Gavin Dance,0.00725,https://api.spotify.com/v1/audio-analysis/3YQ9M5SWEh2Atfy1Al6OBk,0.518,207253,0.933,0,10,0.379,-3.837,0,0.107,134.024,4,https://api.spotify.com/v1/tracks/3YQ9M5SWEh2Atfy1Al6OBk,audio_features,spotify:track:3YQ9M5SWEh2Atfy1Al6OBk,0.838
277333,FALSE,3ZtW8w1nPQrFZsVpWGAtq6,AsÃ_ Fue - Pop,50,3,Jenni Rivera,0.106,https://api.spotify.com/v1/audio-analysis/3ZtW8w1nPQrFZsVpWGAtq6,0.766,277333,0.58,0,7,0.134,-5.245,1,0.0305,122.01,4,https://api.spotify.com/v1/tracks/3ZtW8w1nPQrFZsVpWGAtq6,audio_features,spotify:track:3ZtW8w1nPQrFZsVpWGAtq6,0.686
283747,FALSE,5QRAfvKPyQpwt897Jc0glg,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,65,2,Eiffel 65,0.259,https://api.spotify.com/v1/audio-analysis/5QRAfvKPyQpwt897Jc0glg,0.822,283748,0.969,0.000162,7,0.39,-11.471,0,0.0582,128.007,4,https://api.spotify.com/v1/tracks/5QRAfvKPyQpwt897Jc0glg,audio_features,spotify:track:5QRAfvKPyQpwt897Jc0glg,0.765
170400,TRUE,2r026hBVHX35xwqAr0Nldf,Pop Out,48,5,Slimmy B,0.181,https://api.spotify.com/v1/audio-analysis/2r026hBVHX35xwqAr0Nldf,0.887,170400,0.775,0,10,0.0956,-4.28,1,0.185,100.002,4,https://api.spotify.com/v1/tracks/2r026hBVHX35xwqAr0Nldf,audio_features,spotify:track:2r026hBVHX35xwqAr0Nldf,0.248
261015,FALSE,7EbVnljEpnmQT4JoeNY8cO,Synesthesia,53,1,Andrew McMahon in the Wilderness,0.0604,https://api.spotify.com/v1/audio-analysis/7EbVnljEpnmQT4JoeNY8cO,0.591,261016,0.659,0.00225,1,0.0837,-7.591,1,0.0393,109.98,4,https://api.spotify.com/v1/tracks/7EbVnljEpnmQT4JoeNY8cO,audio_features,spotify:track:7EbVnljEpnmQT4JoeNY8cO,0.159
285506,FALSE,41kUupAzNt7hy1BEbPkp0P,When We Were Young,52,5,Andy Black,0.137,https://api.spotify.com/v1/audio-analysis/41kUupAzNt7hy1BEbPkp0P,0.398,285507,0.629,1.12E-05,11,0.109,-6.249,1,0.0309,141.866,4,https://api.spotify.com/v1/tracks/41kUupAzNt7hy1BEbPkp0P,audio_features,spotify:track:41kUupAzNt7hy1BEbPkp0P,0.345
143962,FALSE,6tJ6jkPJTKEarwzoveoKk9,Blue Ribbon,50,1,Remo Drive,0.000979,https://api.spotify.com/v1/audio-analysis/6tJ6jkPJTKEarwzoveoKk9,0.584,143963,0.92,9.00E-06,1,0.127,-5.951,1,0.0557,138.043,4,https://api.spotify.com/v1/tracks/6tJ6jkPJTKEarwzoveoKk9,audio_features,spotify:track:6tJ6jkPJTKEarwzoveoKk9,0.565
326906,TRUE,4t9PBD27dndlf6YMBK2ROc,Track 10,54,10,Charli XCX,0.212,https://api.spotify.com/v1/audio-analysis/4t9PBD27dndlf6YMBK2ROc,0.64,326907,0.652,0,5,0.0814,-5.07,1,0.0383,100.065,4,https://api.spotify.com/v1/tracks/4t9PBD27dndlf6YMBK2ROc,audio_features,spotify:track:4t9PBD27dndlf6YMBK2ROc,0.273
177777,TRUE,08iZK49iQLVdugfD3B0bZR,Pop It,49,17,03 Greedo,0.0284,https://api.spotify.com/v1/audio-analysis/08iZK49iQLVdugfD3B0bZR,0.7,177778,0.362,0,1,0.108,-8.252,0,0.166,161.977,4,https://api.spotify.com/v1/tracks/08iZK49iQLVdugfD3B0bZR,audio_features,spotify:track:08iZK49iQLVdugfD3B0bZR,0.329
225226,FALSE,5frTNUfeDGOHRo8Cc7ny9R,Pop Life,50,7,Prince,0.516,https://api.spotify.com/v1/audio-analysis/5frTNUfeDGOHRo8Cc7ny9R,0.724,225227,0.766,0.00959,11,0.409,-12.28,1,0.0579,100.611,4,https://api.spotify.com/v1/tracks/5frTNUfeDGOHRo8Cc7ny9R,audio_features,spotify:track:5frTNUfeDGOHRo8Cc7ny9R,0.642
202010,FALSE,35zeFYXPWMfi3Gqjsbqt7E,Candy Pop,54,1,TWICE,0.177,https://api.spotify.com/v1/audio-analysis/35zeFYXPWMfi3Gqjsbqt7E,0.599,202010,0.943,2.60E-05,0,0.141,-1.457,1,0.0894,174.059,4,https://api.spotify.com/v1/tracks/35zeFYXPWMfi3Gqjsbqt7E,audio_features,spotify:track:35zeFYXPWMfi3Gqjsbqt7E,0.84
210860,FALSE,3zk7fxSrDMzWGtp5Mh7k2J,When I Was Your Man (Instrumental Version),54,3,The O'Neill Brothers Group,0.846,https://api.spotify.com/v1/audio-analysis/3zk7fxSrDMzWGtp5Mh7k2J,0.569,210860,0.211,0.891,7,0.107,-13.589,1,0.0316,147.865,4,https://api.spotify.com/v1/tracks/3zk7fxSrDMzWGtp5Mh7k2J,audio_features,spotify:track:3zk7fxSrDMzWGtp5Mh7k2J,0.175
242505,FALSE,3AEV3hR5adfBog5CLhsWVS,Cool Kids (Instrumental Version),56,2,Steve Petrunak,0.909,https://api.spotify.com/v1/audio-analysis/3AEV3hR5adfBog5CLhsWVS,0.761,242505,0.469,0.864,8,0.13,-7.674,1,0.0558,130.076,4,https://api.spotify.com/v1/tracks/3AEV3hR5adfBog5CLhsWVS,audio_features,spotify:track:3AEV3hR5adfBog5CLhsWVS,0.554
177777,TRUE,5M4meQsFGjglT9FdCo9lLX,Pop It,44,1,03 Greedo,0.0284,https://api.spotify.com/v1/audio-analysis/5M4meQsFGjglT9FdCo9lLX,0.7,177778,0.362,0,1,0.108,-8.252,0,0.166,161.977,4,https://api.spotify.com/v1/tracks/5M4meQsFGjglT9FdCo9lLX,audio_features,spotify:track:5M4meQsFGjglT9FdCo9lLX,0.329
251373,TRUE,4xWMTkwknjh8FzxNrkwLl6,Lolli Lolli (Pop That Body) - Explicit Album Version,52,21,Three 6 Mafia,0.0188,https://api.spotify.com/v1/audio-analysis/4xWMTkwknjh8FzxNrkwLl6,0.89,251373,0.946,0.000128,2,0.11,-5.673,1,0.0489,120,4,https://api.spotify.com/v1/tracks/4xWMTkwknjh8FzxNrkwLl6,audio_features,spotify:track:4xWMTkwknjh8FzxNrkwLl6,0.872
309506,FALSE,3KN5YNhpv3oVR3ZJkObsPV,Porque Me Gusta A Morir - Pop,52,11,Jenni Rivera,0.516,https://api.spotify.com/v1/audio-analysis/3KN5YNhpv3oVR3ZJkObsPV,0.581,309507,0.475,0,1,0.149,-6.952,1,0.0685,82.024,4,https://api.spotify.com/v1/tracks/3KN5YNhpv3oVR3ZJkObsPV,audio_features,spotify:track:3KN5YNhpv3oVR3ZJkObsPV,0.254
211951,FALSE,3UUmzrGEeNZoffRWu7gKrJ,Little Lion Man (Instrumental Version),54,10,The O'Neill Brothers Group,0.501,https://api.spotify.com/v1/audio-analysis/3UUmzrGEeNZoffRWu7gKrJ,0.532,211952,0.415,0.922,5,0.105,-14.672,1,0.0296,141.827,4,https://api.spotify.com/v1/tracks/3UUmzrGEeNZoffRWu7gKrJ,audio_features,spotify:track:3UUmzrGEeNZoffRWu7gKrJ,0.266
261026,FALSE,6DbqCKweKwVkHgRv1CI53D,"Pop, Lock & Drop It - Video Edit",54,4,Huey,0.00308,https://api.spotify.com/v1/audio-analysis/6DbqCKweKwVkHgRv1CI53D,0.723,261027,0.644,0,11,0.352,-6.863,0,0.222,144.09,4,https://api.spotify.com/v1/tracks/6DbqCKweKwVkHgRv1CI53D,audio_features,spotify:track:6DbqCKweKwVkHgRv1CI53D,0.645
188560,FALSE,672N8DGGTOLCOgWe0koX5g,I Wanna Be Your Dog,62,2,The Stooges,0.0229,https://api.spotify.com/v1/audio-analysis/672N8DGGTOLCOgWe0koX5g,0.527,188560,0.871,0.155,4,0.419,-8.708,1,0.0354,120.722,4,https://api.spotify.com/v1/tracks/672N8DGGTOLCOgWe0koX5g,audio_features,spotify:track:672N8DGGTOLCOgWe0koX5g,0.107
190573,FALSE,3CK264UGtEvPpbvVEadVIP,Maps (Instrumental Version),56,6,Steve Petrunak,0.981,https://api.spotify.com/v1/audio-analysis/3CK264UGtEvPpbvVEadVIP,0.736,190573,0.534,0.866,1,0.198,-7.926,0,0.0705,119.95,4,https://api.spotify.com/v1/tracks/3CK264UGtEvPpbvVEadVIP,audio_features,spotify:track:3CK264UGtEvPpbvVEadVIP,0.696
297240,TRUE,2AQoOgnqSQy8NDx5r2RQBP,Love The Way You Lie,51,9,A Skylit Drive,0.000319,https://api.spotify.com/v1/audio-analysis/2AQoOgnqSQy8NDx5r2RQBP,0.212,297240,0.983,2.84E-06,7,0.0829,-2.88,1,0.128,156.272,4,https://api.spotify.com/v1/tracks/2AQoOgnqSQy8NDx5r2RQBP,audio_features,spotify:track:2AQoOgnqSQy8NDx5r2RQBP,0.252
213146,TRUE,6NpUCODxbUGkruC9WCno5I,F**K You,51,5,Sleeping With Sirens,0.00109,https://api.spotify.com/v1/audio-analysis/6NpUCODxbUGkruC9WCno5I,0.467,213147,0.952,0,1,0.212,-3.387,0,0.09,136.005,4,https://api.spotify.com/v1/tracks/6NpUCODxbUGkruC9WCno5I,audio_features,spotify:track:6NpUCODxbUGkruC9WCno5I,0.489
223346,FALSE,19NssrmujkjRG4k1BZaYuN,Just The Way You Are,51,1,Pierce The Veil,0.000769,https://api.spotify.com/v1/audio-analysis/19NssrmujkjRG4k1BZaYuN,0.437,223347,0.915,0,5,0.279,-3.697,1,0.0818,108.126,4,https://api.spotify.com/v1/tracks/19NssrmujkjRG4k1BZaYuN,audio_features,spotify:track:19NssrmujkjRG4k1BZaYuN,0.354
166015,FALSE,5J1GfTRN2xniYRkdqCG4aj,All the Way (Pop Remix),49,1,The Gregory Brothers,0.0126,https://api.spotify.com/v1/audio-analysis/5J1GfTRN2xniYRkdqCG4aj,0.765,166015,0.793,0,5,0.212,-4.272,0,0.0511,133.037,4,https://api.spotify.com/v1/tracks/5J1GfTRN2xniYRkdqCG4aj,audio_features,spotify:track:5J1GfTRN2xniYRkdqCG4aj,0.696
183480,FALSE,18yvIVX9j5dZxVLdzJBLA7,Glad You Came,51,4,We Came As Romans,0.000386,https://api.spotify.com/v1/audio-analysis/18yvIVX9j5dZxVLdzJBLA7,0.542,183480,0.939,3.85E-06,7,0.0931,-4.166,0,0.0822,129.983,4,https://api.spotify.com/v1/tracks/18yvIVX9j5dZxVLdzJBLA7,audio_features,spotify:track:18yvIVX9j5dZxVLdzJBLA7,0.256
255603,FALSE,5ypsJy8wYSfZUW2IoQq2xB,Animals,51,15,Ice Nine Kills,0.00547,https://api.spotify.com/v1/audio-analysis/5ypsJy8wYSfZUW2IoQq2xB,0.456,255604,0.97,5.06E-05,1,0.04,-4.278,0,0.0784,95.001,4,https://api.spotify.com/v1/tracks/5ypsJy8wYSfZUW2IoQq2xB,audio_features,spotify:track:5ypsJy8wYSfZUW2IoQq2xB,0.279
215719,FALSE,7MfTO5QDPGGWD846Ar0Sva,Stay (Instrumental Version),53,15,The O'Neill Brothers Group,0.436,https://api.spotify.com/v1/audio-analysis/7MfTO5QDPGGWD846Ar0Sva,0.796,215719,0.415,0.797,9,0.108,-13.755,0,0.0508,120.999,4,https://api.spotify.com/v1/tracks/7MfTO5QDPGGWD846Ar0Sva,audio_features,spotify:track:7MfTO5QDPGGWD846Ar0Sva,0.572
317426,FALSE,2ARB3fKvRkMGhAtZuTnE5J,Excuses,54,1,The Morning Benders,0.365,https://api.spotify.com/v1/audio-analysis/2ARB3fKvRkMGhAtZuTnE5J,0.438,317427,0.806,0.0551,5,0.237,-5.717,1,0.0395,96.156,3,https://api.spotify.com/v1/tracks/2ARB3fKvRkMGhAtZuTnE5J,audio_features,spotify:track:2ARB3fKvRkMGhAtZuTnE5J,0.489
133658,FALSE,3AvE9LrlIkqtH32RKm5DwE,Blackbird (Arr. for Classical Guitar),51,3,Dieter Max,0.952,https://api.spotify.com/v1/audio-analysis/3AvE9LrlIkqtH32RKm5DwE,0.272,133659,0.18,0.912,7,0.115,-17.314,1,0.0368,101.115,4,https://api.spotify.com/v1/tracks/3AvE9LrlIkqtH32RKm5DwE,audio_features,spotify:track:3AvE9LrlIkqtH32RKm5DwE,0.289
205320,FALSE,0MWUZyxxJJrR6ImH9OkuGn,Somebody That I Used To Know (feat. Vic Fuentes),50,3,Mayday Parade,0.0038,https://api.spotify.com/v1/audio-analysis/0MWUZyxxJJrR6ImH9OkuGn,0.461,205320,0.942,6.45E-06,3,0.149,-4.583,1,0.0953,135.991,4,https://api.spotify.com/v1/tracks/0MWUZyxxJJrR6ImH9OkuGn,audio_features,spotify:track:0MWUZyxxJJrR6ImH9OkuGn,0.504
233666,FALSE,1BI2gTe6WFpolxHUAy0xfr,Que Ganas De No Verte Nunca MÃƒÂ¡s - Pop,50,8,Jenni Rivera,0.165,https://api.spotify.com/v1/audio-analysis/1BI2gTe6WFpolxHUAy0xfr,0.68,233667,0.623,0,7,0.265,-6.189,1,0.0554,125.527,4,https://api.spotify.com/v1/tracks/1BI2gTe6WFpolxHUAy0xfr,audio_features,spotify:track:1BI2gTe6WFpolxHUAy0xfr,0.425
209924,FALSE,16MH7WjEbCNGzH9PrIMgfi,Habits (Stay High) [Instrumental Version],55,9,Steve Petrunak,0.911,https://api.spotify.com/v1/audio-analysis/16MH7WjEbCNGzH9PrIMgfi,0.738,209925,0.547,0.89,5,0.112,-8.592,1,0.0468,110.015,4,https://api.spotify.com/v1/tracks/16MH7WjEbCNGzH9PrIMgfi,audio_features,spotify:track:16MH7WjEbCNGzH9PrIMgfi,0.22
175320,FALSE,04Lf6FH7DGoQdu3IjByT05,Apologize,50,2,Silverstein,0.00087,https://api.spotify.com/v1/audio-analysis/04Lf6FH7DGoQdu3IjByT05,0.487,175320,0.723,0,1,0.0932,-6.835,1,0.0391,135.08,4,https://api.spotify.com/v1/tracks/04Lf6FH7DGoQdu3IjByT05,audio_features,spotify:track:04Lf6FH7DGoQdu3IjByT05,0.283
205320,FALSE,0qBW7FOWvTmLfBKn4rfRYV,Somebody That I Used To Know,51,3,Mayday Parade,0.00336,https://api.spotify.com/v1/audio-analysis/0qBW7FOWvTmLfBKn4rfRYV,0.456,205320,0.94,4.43E-06,3,0.142,-4.529,1,0.0924,136.053,4,https://api.spotify.com/v1/tracks/0qBW7FOWvTmLfBKn4rfRYV,audio_features,spotify:track:0qBW7FOWvTmLfBKn4rfRYV,0.454
231009,FALSE,6M9CwlyuoPJE0MtZI1RFmr,Rewind,45,11,Pop Evil,0.312,https://api.spotify.com/v1/audio-analysis/6M9CwlyuoPJE0MtZI1RFmr,0.593,231010,0.741,0,4,0.252,-4.505,0,0.0283,135.987,4,https://api.spotify.com/v1/tracks/6M9CwlyuoPJE0MtZI1RFmr,audio_features,spotify:track:6M9CwlyuoPJE0MtZI1RFmr,0.46
225826,FALSE,3UFn9DppMdzAiEY46eDSNr,V-Pop,46,3,Lindsey Stirling,0.001,https://api.spotify.com/v1/audio-analysis/3UFn9DppMdzAiEY46eDSNr,0.532,225827,0.903,0.00345,7,0.279,-6.27,1,0.0321,127.992,4,https://api.spotify.com/v1/tracks/3UFn9DppMdzAiEY46eDSNr,audio_features,spotify:track:3UFn9DppMdzAiEY46eDSNr,0.487
240070,FALSE,20zntDpKfuYa0FimcILTMf,Pop It,44,1,Anamanaguchi,0.0835,https://api.spotify.com/v1/audio-analysis/20zntDpKfuYa0FimcILTMf,0.562,240071,0.9,0.00113,6,0.0779,-2.749,1,0.052,115.34,4,https://api.spotify.com/v1/tracks/20zntDpKfuYa0FimcILTMf,audio_features,spotify:track:20zntDpKfuYa0FimcILTMf,0.926
272706,TRUE,740PUPhgdtWhxGYbQzM3do,Delicious (feat. Tommy Cash),52,7,Charli XCX,0.222,https://api.spotify.com/v1/audio-analysis/740PUPhgdtWhxGYbQzM3do,0.455,272707,0.642,0,6,0.0941,-5.106,0,0.162,142.013,4,https://api.spotify.com/v1/tracks/740PUPhgdtWhxGYbQzM3do,audio_features,spotify:track:740PUPhgdtWhxGYbQzM3do,0.243
185223,FALSE,6SZwj6cjc8JQbkrr8cbIUn,Oh Klahoma,49,2,Jack Stauber,0.43,https://api.spotify.com/v1/audio-analysis/6SZwj6cjc8JQbkrr8cbIUn,0.697,185224,0.401,0.0109,7,0.316,-10.216,1,0.0543,108.996,4,https://api.spotify.com/v1/tracks/6SZwj6cjc8JQbkrr8cbIUn,audio_features,spotify:track:6SZwj6cjc8JQbkrr8cbIUn,0.478
235106,FALSE,0vswnzoKvhNkT1ehc0Tt19,From This Moment On - Pop On-Tour Version,52,7,Shania Twain,0.406,https://api.spotify.com/v1/audio-analysis/0vswnzoKvhNkT1ehc0Tt19,0.441,235107,0.531,0,2,0.144,-5.285,1,0.0264,135.697,4,https://api.spotify.com/v1/tracks/0vswnzoKvhNkT1ehc0Tt19,audio_features,spotify:track:0vswnzoKvhNkT1ehc0Tt19,0.24
198573,TRUE,6Gluq6xnqtl0WgPxLajEEX,Ahk Shit Pop Shit (Intro),53,1,Ralo,0.133,https://api.spotify.com/v1/audio-analysis/6Gluq6xnqtl0WgPxLajEEX,0.531,198573,0.577,0,8,0.204,-4.407,1,0.11,73.407,4,https://api.spotify.com/v1/tracks/6Gluq6xnqtl0WgPxLajEEX,audio_features,spotify:track:6Gluq6xnqtl0WgPxLajEEX,0.228
